"","anio","entidad","mes","incidencia","poblacion","tasa_incidencia","fecha"
"728",2016,"Tabasco","Agosto",560,2457373,22.7885632339901,2016-08-31
"729",2016,"Tabasco","Septiembre",523,2457373,21.2828903060301,2016-09-30
"730",2016,"Tabasco","Octubre",514,2457373,20.9166455397695,2016-10-31
"731",2016,"Tabasco","Noviembre",506,2457373,20.5910946364268,2016-11-30
"732",2016,"Tabasco","Diciembre",576,2457373,23.4396650406755,2016-12-31
"733",2016,"Tamaulipas","Enero",281,3527104,7.96687594128214,2016-01-31
"734",2016,"Tamaulipas","Febrero",400,3527104,11.3407486708643,2016-02-29
"735",2016,"Tamaulipas","Marzo",492,3527104,13.949120865163,2016-03-31
"736",2016,"Tamaulipas","Abril",503,3527104,14.2609914536118,2016-04-30
"737",2016,"Tamaulipas","Mayo",661,3527104,18.7405871786032,2016-05-31
"738",2016,"Tamaulipas","Junio",574,3527104,16.2739743426902,2016-06-30
"739",2016,"Tamaulipas","Julio",551,3527104,15.6218812941155,2016-07-31
"740",2016,"Tamaulipas","Agosto",533,3527104,15.1115476039266,2016-08-31
"741",2016,"Tamaulipas","Septiembre",627,3527104,17.7766235415797,2016-09-30
"742",2016,"Tamaulipas","Octubre",590,3527104,16.7276042895248,2016-10-31
"743",2016,"Tamaulipas","Noviembre",537,3527104,15.2249550906353,2016-11-30
"744",2016,"Tamaulipas","Diciembre",629,3527104,17.833327284934,2016-12-31
"745",2016,"Tlaxcala","Enero",1,1314415,0.0760794726170958,2016-01-31
"746",2016,"Tlaxcala","Febrero",0,1314415,0,2016-02-29
"747",2016,"Tlaxcala","Marzo",0,1314415,0,2016-03-31
"748",2016,"Tlaxcala","Abril",0,1314415,0,2016-04-30
"749",2016,"Tlaxcala","Mayo",1,1314415,0.0760794726170958,2016-05-31
"750",2016,"Tlaxcala","Junio",2,1314415,0.152158945234192,2016-06-30
"751",2016,"Tlaxcala","Julio",1,1314415,0.0760794726170958,2016-07-31
"752",2016,"Tlaxcala","Agosto",0,1314415,0,2016-08-31
"753",2016,"Tlaxcala","Septiembre",0,1314415,0,2016-09-30
"754",2016,"Tlaxcala","Octubre",0,1314415,0,2016-10-31
"755",2016,"Tlaxcala","Noviembre",1,1314415,0.0760794726170958,2016-11-30
"756",2016,"Tlaxcala","Diciembre",0,1314415,0,2016-12-31
"757",2016,"Veracruz de Ignacio de la Llave","Enero",328,8316599,3.94391986435801,2016-01-31
"758",2016,"Veracruz de Ignacio de la Llave","Febrero",338,8316599,4.06416132363722,2016-02-29
"759",2016,"Veracruz de Ignacio de la Llave","Marzo",397,8316599,4.77358593338455,2016-03-31
"760",2016,"Veracruz de Ignacio de la Llave","Abril",474,8316599,5.69944516983445,2016-04-30
"761",2016,"Veracruz de Ignacio de la Llave","Mayo",417,8316599,5.01406885194296,2016-05-31
"762",2016,"Veracruz de Ignacio de la Llave","Junio",431,8316599,5.18240689493385,2016-06-30
"763",2016,"Veracruz de Ignacio de la Llave","Julio",393,8316599,4.72548934967287,2016-07-31
"764",2016,"Veracruz de Ignacio de la Llave","Agosto",473,8316599,5.68742102390653,2016-08-31
"765",2016,"Veracruz de Ignacio de la Llave","Septiembre",392,8316599,4.71346520374494,2016-09-30
"766",2016,"Veracruz de Ignacio de la Llave","Octubre",381,8316599,4.58119959853782,2016-10-31
"767",2016,"Veracruz de Ignacio de la Llave","Noviembre",386,8316599,4.64132032817742,2016-11-30
"768",2016,"Veracruz de Ignacio de la Llave","Diciembre",361,8316599,4.3407166799794,2016-12-31
"769",2016,"Yucatán","Enero",160,2155883,7.42155302490905,2016-01-31
"770",2016,"Yucatán","Febrero",185,2155883,8.58117068505109,2016-02-29
"771",2016,"Yucatán","Marzo",184,2155883,8.53478597864541,2016-03-31
"772",2016,"Yucatán","Abril",181,2155883,8.39563185942836,2016-04-30
"773",2016,"Yucatán","Mayo",186,2155883,8.62755539145677,2016-05-31
"774",2016,"Yucatán","Junio",201,2155883,9.323325987542,2016-06-30
"775",2016,"Yucatán","Julio",237,2155883,10.9931754181465,2016-07-31
"776",2016,"Yucatán","Agosto",222,2155883,10.2974048220613,2016-08-31
"777",2016,"Yucatán","Septiembre",200,2155883,9.27694128113631,2016-09-30
"778",2016,"Yucatán","Octubre",180,2155883,8.34924715302268,2016-10-31
"779",2016,"Yucatán","Noviembre",173,2155883,8.02455420818291,2016-11-30
"780",2016,"Yucatán","Diciembre",161,2155883,7.46793773131473,2016-12-31
"781",2016,"Zacatecas","Enero",78,1616675,4.82471739836393,2016-01-31
"782",2016,"Zacatecas","Febrero",64,1616675,3.95874248070886,2016-02-29
"783",2016,"Zacatecas","Marzo",82,1616675,5.07213880340823,2016-03-31
"784",2016,"Zacatecas","Abril",63,1616675,3.89688712944779,2016-04-30
"785",2016,"Zacatecas","Mayo",97,1616675,5.99996907232437,2016-05-31
"786",2016,"Zacatecas","Junio",105,1616675,6.49481188241298,2016-06-30
"787",2016,"Zacatecas","Julio",83,1616675,5.13399415466931,2016-07-31
"788",2016,"Zacatecas","Agosto",81,1616675,5.01028345214715,2016-08-31
"789",2016,"Zacatecas","Septiembre",141,1616675,8.72160452781171,2016-09-30
"790",2016,"Zacatecas","Octubre",119,1616675,7.36078680006804,2016-10-31
"791",2016,"Zacatecas","Noviembre",67,1616675,4.14430853449209,2016-11-30
"792",2016,"Zacatecas","Diciembre",95,1616675,5.87625836980222,2016-12-31
"793",2017,"Aguascalientes","Enero",56,1375782,4.07041231823065,2017-01-31
"794",2017,"Aguascalientes","Febrero",58,1375782,4.21578418673889,2017-02-28
"795",2017,"Aguascalientes","Marzo",69,1375782,5.01532946353419,2017-03-31
"796",2017,"Aguascalientes","Abril",70,1375782,5.08801539778831,2017-04-30
"797",2017,"Aguascalientes","Mayo",113,1375782,8.21351057071542,2017-05-31
"798",2017,"Aguascalientes","Junio",113,1375782,8.21351057071542,2017-06-30
"799",2017,"Aguascalientes","Julio",86,1375782,6.25099034585421,2017-07-31
"800",2017,"Aguascalientes","Agosto",107,1375782,7.77739496519071,2017-08-31
"801",2017,"Aguascalientes","Septiembre",100,1375782,7.26859342541187,2017-09-30
"802",2017,"Aguascalientes","Octubre",127,1375782,9.23111365027308,2017-10-31
"803",2017,"Aguascalientes","Noviembre",105,1375782,7.63202309668247,2017-11-30
"804",2017,"Aguascalientes","Diciembre",98,1375782,7.12322155690364,2017-12-31
"805",2017,"Baja California","Enero",514,3462872,14.8431706398619,2017-01-31
"806",2017,"Baja California","Febrero",539,3462872,15.5651147371315,2017-02-28
"807",2017,"Baja California","Marzo",704,3462872,20.3299457791105,2017-03-31
"808",2017,"Baja California","Abril",682,3462872,19.6946349735133,2017-04-30
"809",2017,"Baja California","Mayo",759,3462872,21.9182227931035,2017-05-31
"810",2017,"Baja California","Junio",807,3462872,23.3043554598611,2017-06-30
"811",2017,"Baja California","Julio",844,3462872,24.37283272382,2017-07-31
"812",2017,"Baja California","Agosto",826,3462872,23.8530329737859,2017-08-31
"813",2017,"Baja California","Septiembre",802,3462872,23.1599666404072,2017-09-30
"814",2017,"Baja California","Octubre",790,3462872,22.8134334737178,2017-10-31
"815",2017,"Baja California","Noviembre",679,3462872,19.608001681841,2017-11-30
"816",2017,"Baja California","Diciembre",608,3462872,17.5576804455955,2017-12-31
"817",2017,"Baja California Sur","Enero",175,754270,23.2012409349437,2017-01-31
"818",2017,"Baja California Sur","Febrero",157,754270,20.8148275816352,2017-02-28
"819",2017,"Baja California Sur","Marzo",155,754270,20.5496705423787,2017-03-31
"820",2017,"Baja California Sur","Abril",168,754270,22.273191297546,2017-04-30
"821",2017,"Baja California Sur","Mayo",184,754270,24.394447611598,2017-05-31
"822",2017,"Baja California Sur","Junio",200,754270,26.51570392565,2017-06-30
"823",2017,"Baja California Sur","Julio",177,754270,23.4663979742002,2017-07-31
"824",2017,"Baja California Sur","Agosto",171,754270,22.6709268564307,2017-08-31
"825",2017,"Baja California Sur","Septiembre",168,754270,22.273191297546,2017-09-30
"826",2017,"Baja California Sur","Octubre",178,754270,23.5989764938285,2017-10-31
"827",2017,"Baja California Sur","Noviembre",140,754270,18.560992747955,2017-11-30
"828",2017,"Baja California Sur","Diciembre",109,754270,14.4510586394792,2017-12-31
"829",2017,"Campeche","Enero",3,950458,0.315637303279051,2017-01-31
"830",2017,"Campeche","Febrero",6,950458,0.631274606558102,2017-02-28
"831",2017,"Campeche","Marzo",3,950458,0.315637303279051,2017-03-31
"832",2017,"Campeche","Abril",7,950458,0.736487040984452,2017-04-30
"833",2017,"Campeche","Mayo",7,950458,0.736487040984452,2017-05-31
"834",2017,"Campeche","Junio",8,950458,0.841699475410802,2017-06-30
"835",2017,"Campeche","Julio",5,950458,0.526062172131751,2017-07-31
"836",2017,"Campeche","Agosto",6,950458,0.631274606558102,2017-08-31
"837",2017,"Campeche","Septiembre",7,950458,0.736487040984452,2017-09-30
"838",2017,"Campeche","Octubre",4,950458,0.420849737705401,2017-10-31
"839",2017,"Campeche","Noviembre",5,950458,0.526062172131751,2017-11-30
"840",2017,"Campeche","Diciembre",4,950458,0.420849737705401,2017-12-31
"841",2017,"Chiapas","Enero",141,5479352,2.57329698840301,2017-01-31
"842",2017,"Chiapas","Febrero",105,5479352,1.91628499136394,2017-02-28
"843",2017,"Chiapas","Marzo",116,5479352,2.11703865712588,2017-03-31
"844",2017,"Chiapas","Abril",122,5479352,2.22654065663239,2017-04-30
"845",2017,"Chiapas","Mayo",141,5479352,2.57329698840301,2017-05-31
"846",2017,"Chiapas","Junio",111,5479352,2.02578699087045,2017-06-30
"847",2017,"Chiapas","Julio",265,5479352,4.83633831153757,2017-07-31
"848",2017,"Chiapas","Agosto",467,5479352,8.52290562825677,2017-08-31
"849",2017,"Chiapas","Septiembre",510,5479352,9.30766995805343,2017-09-30
"850",2017,"Chiapas","Octubre",541,5479352,9.87343028883707,2017-10-31
"851",2017,"Chiapas","Noviembre",544,5479352,9.92818128859033,2017-11-30
"852",2017,"Chiapas","Diciembre",443,5479352,8.08489763023073,2017-12-31
"853",2017,"Chihuahua","Enero",734,3689398,19.8948446331895,2017-01-31
"854",2017,"Chihuahua","Febrero",781,3689398,21.1687652023447,2017-02-28
"855",2017,"Chihuahua","Marzo",1000,3689398,27.1046929607486,2017-03-31
"856",2017,"Chihuahua","Abril",930,3689398,25.2073644534962,2017-04-30
"857",2017,"Chihuahua","Mayo",1091,3689398,29.5712200201767,2017-05-31
"858",2017,"Chihuahua","Junio",1177,3689398,31.9022236148011,2017-06-30
"859",2017,"Chihuahua","Julio",1093,3689398,29.6254294060982,2017-07-31
"860",2017,"Chihuahua","Agosto",1020,3689398,27.6467868199636,2017-08-31
"861",2017,"Chihuahua","Septiembre",935,3689398,25.3428879183,2017-09-30
"862",2017,"Chihuahua","Octubre",1059,3689398,28.7038698454328,2017-10-31
"863",2017,"Chihuahua","Noviembre",887,3689398,24.041862656184,2017-11-30
"864",2017,"Chihuahua","Diciembre",876,3689398,23.7437110336158,2017-12-31
"865",2017,"Ciudad de México","Enero",1382,9049086,15.2722606459923,2017-01-31
"866",2017,"Ciudad de México","Febrero",1340,9049086,14.808125373104,2017-02-28
"867",2017,"Ciudad de México","Marzo",1578,9049086,17.4382252528045,2017-03-31
"868",2017,"Ciudad de México","Abril",1495,9049086,16.5210055468585,2017-04-30
"869",2017,"Ciudad de México","Mayo",1651,9049086,18.2449365604438,2017-05-31
"870",2017,"Ciudad de México","Junio",1704,9049086,18.8306310714695,2017-06-30
"871",2017,"Ciudad de México","Julio",1484,9049086,16.3994463087211,2017-07-31
"872",2017,"Ciudad de México","Agosto",1694,9049086,18.7201226731628,2017-08-31
"873",2017,"Ciudad de México","Septiembre",1556,9049086,17.1951067765297,2017-09-30
"874",2017,"Ciudad de México","Octubre",1608,9049086,17.7697504477248,2017-10-31
"875",2017,"Ciudad de México","Noviembre",1445,9049086,15.9684635553248,2017-11-30
"876",2017,"Ciudad de México","Diciembre",1423,9049086,15.72534507905,2017-12-31
"877",2017,"Coahuila de Zaragoza","Enero",490,3087852,15.8686361911128,2017-01-31
"878",2017,"Coahuila de Zaragoza","Febrero",537,3087852,17.3907298665869,2017-02-28
"879",2017,"Coahuila de Zaragoza","Marzo",743,3087852,24.062034061218,2017-03-31
"880",2017,"Coahuila de Zaragoza","Abril",703,3087852,22.7666351884741,2017-04-30
"881",2017,"Coahuila de Zaragoza","Mayo",760,3087852,24.6125785821341,2017-05-31
"882",2017,"Coahuila de Zaragoza","Junio",1064,3087852,34.4576100149878,2017-06-30
"883",2017,"Coahuila de Zaragoza","Julio",797,3087852,25.8108225394222,2017-07-31
"884",2017,"Coahuila de Zaragoza","Agosto",989,3087852,32.028737128593,2017-08-31
"885",2017,"Coahuila de Zaragoza","Septiembre",825,3087852,26.717601750343,2017-09-30
"886",2017,"Coahuila de Zaragoza","Octubre",747,3087852,24.1915739484924,2017-10-31
"887",2017,"Coahuila de Zaragoza","Noviembre",788,3087852,25.5193577930548,2017-11-30
"888",2017,"Coahuila de Zaragoza","Diciembre",525,3087852,17.0021102047637,2017-12-31
"889",2017,"Colima","Enero",191,747603,25.5483190944927,2017-01-31
"890",2017,"Colima","Febrero",163,747603,21.8030157717398,2017-02-28
"891",2017,"Colima","Marzo",164,747603,21.9367766046953,2017-03-31
"892",2017,"Colima","Abril",159,747603,21.267972439918,2017-04-30
"893",2017,"Colima","Mayo",193,747603,25.8158407604036,2017-05-31
"894",2017,"Colima","Junio",173,747603,23.1406241012944,2017-06-30
"895",2017,"Colima","Julio",181,747603,24.2107107649381,2017-07-31
"896",2017,"Colima","Agosto",229,747603,30.6312307468001,2017-08-31
"897",2017,"Colima","Septiembre",215,747603,28.7585790854237,2017-09-30
"898",2017,"Colima","Octubre",206,747603,27.5547315888245,2017-10-31
"899",2017,"Colima","Noviembre",228,747603,30.4974699138447,2017-11-30
"900",2017,"Colima","Diciembre",197,747603,26.3508840922254,2017-12-31
"901",2017,"Durango","Enero",484,1819494,26.6008022010515,2017-01-31
"902",2017,"Durango","Febrero",365,1819494,20.0605223210409,2017-02-28
"903",2017,"Durango","Marzo",239,1819494,13.1355200951473,2017-03-31
"904",2017,"Durango","Abril",437,1819494,24.0176664501229,2017-04-30
"905",2017,"Durango","Mayo",263,1819494,14.4545681381747,2017-05-31
"906",2017,"Durango","Junio",466,1819494,25.611516168781,2017-06-30
"907",2017,"Durango","Julio",525,1819494,28.8541759412232,2017-07-31
"908",2017,"Durango","Agosto",523,1819494,28.7442552709709,2017-08-31
"909",2017,"Durango","Septiembre",492,1819494,27.0404848820606,2017-09-30
"910",2017,"Durango","Octubre",473,1819494,25.996238514664,2017-10-31
"911",2017,"Durango","Noviembre",514,1819494,28.2496122548357,2017-11-30
"912",2017,"Durango","Diciembre",415,1819494,22.8085390773479,2017-12-31
"913",2017,"Guanajuato","Enero",837,6058569,13.8151434769498,2017-01-31
"914",2017,"Guanajuato","Febrero",873,6058569,14.4093431963885,2017-02-28
"915",2017,"Guanajuato","Marzo",984,6058569,16.2414589979911,2017-03-31
"916",2017,"Guanajuato","Abril",1022,6058569,16.8686698129542,2017-04-30
"917",2017,"Guanajuato","Mayo",1205,6058569,19.8891850534342,2017-05-31
"918",2017,"Guanajuato","Junio",1042,6058569,17.1987807681979,2017-06-30
"919",2017,"Guanajuato","Julio",876,6058569,14.458859839675,2017-07-31
"920",2017,"Guanajuato","Agosto",1007,6058569,16.6210865965214,2017-08-31
"921",2017,"Guanajuato","Septiembre",860,6058569,14.19477107548,2017-09-30
"922",2017,"Guanajuato","Octubre",989,6058569,16.323986736802,2017-10-31
"923",2017,"Guanajuato","Noviembre",810,6058569,13.3694936873707,2017-11-30
"924",2017,"Guanajuato","Diciembre",748,6058569,12.3461497261152,2017-12-31
"925",2017,"Guerrero","Enero",164,3614241,4.53760554428994,2017-01-31
"926",2017,"Guerrero","Febrero",209,3614241,5.78268023632071,2017-02-28
"927",2017,"Guerrero","Marzo",292,3614241,8.07915133495525,2017-03-31
"928",2017,"Guerrero","Abril",217,3614241,6.00402684823729,2017-04-30
"929",2017,"Guerrero","Mayo",242,3614241,6.69573501047661,2017-05-31
"930",2017,"Guerrero","Junio",208,3614241,5.75501190983114,2017-06-30
"931",2017,"Guerrero","Julio",222,3614241,6.14236848068516,2017-07-31
"932",2017,"Guerrero","Agosto",212,3614241,5.86568521578943,2017-08-31
"933",2017,"Guerrero","Septiembre",229,3614241,6.33604676611217,2017-09-30
"934",2017,"Guerrero","Octubre",273,3614241,7.55345313165337,2017-10-31
"935",2017,"Guerrero","Noviembre",222,3614241,6.14236848068516,2017-11-30
"936",2017,"Guerrero","Diciembre",206,3614241,5.69967525685199,2017-12-31
"937",2017,"Hidalgo","Enero",303,2976979,10.1781033725801,2017-01-31
"938",2017,"Hidalgo","Febrero",375,2976979,12.5966625898268,2017-02-28
"939",2017,"Hidalgo","Marzo",332,2976979,11.1522452795267,2017-03-31
"940",2017,"Hidalgo","Abril",338,2976979,11.3537918809639,2017-04-30
"941",2017,"Hidalgo","Mayo",444,2976979,14.9144485063549,2017-05-31
"942",2017,"Hidalgo","Junio",396,2976979,13.3020756948571,2017-06-30
"943",2017,"Hidalgo","Julio",251,2976979,8.43136616012407,2017-07-31
"944",2017,"Hidalgo","Agosto",453,2976979,15.2167684085108,2017-08-31
"945",2017,"Hidalgo","Septiembre",415,2976979,13.9403065994083,2017-09-30
"946",2017,"Hidalgo","Octubre",413,2976979,13.8731243989293,2017-10-31
"947",2017,"Hidalgo","Noviembre",401,2976979,13.4700311960548,2017-11-30
"948",2017,"Hidalgo","Diciembre",296,2976979,9.94296567090329,2017-12-31
"949",2017,"Jalisco","Enero",733,8149170,8.99478106359298,2017-01-31
"950",2017,"Jalisco","Febrero",649,8149170,7.96400124184426,2017-02-28
"951",2017,"Jalisco","Marzo",823,8149170,10.0991880154666,2017-03-31
"952",2017,"Jalisco","Abril",644,8149170,7.9026453000735,2017-04-30
"953",2017,"Jalisco","Mayo",897,8149170,11.0072559536738,2017-05-31
"954",2017,"Jalisco","Junio",942,8149170,11.5594594296106,2017-06-30
"955",2017,"Jalisco","Julio",840,8149170,10.3077982174872,2017-07-31
"956",2017,"Jalisco","Agosto",937,8149170,11.4981034878399,2017-08-31
"957",2017,"Jalisco","Septiembre",838,8149170,10.2832558407789,2017-09-30
"958",2017,"Jalisco","Octubre",826,8149170,10.1360015805291,2017-10-31
"959",2017,"Jalisco","Noviembre",820,8149170,10.0623744504042,2017-11-30
"960",2017,"Jalisco","Diciembre",608,8149170,7.46088251932405,2017-12-31
"961",2017,"Michoacán de Ocampo","Enero",60,4721848,1.27068893365479,2017-01-31
"962",2017,"Michoacán de Ocampo","Febrero",83,4721848,1.75778635822246,2017-02-28
"963",2017,"Michoacán de Ocampo","Marzo",85,4721848,1.80014265601095,2017-03-31
"964",2017,"Michoacán de Ocampo","Abril",70,4721848,1.48247042259725,2017-04-30
"965",2017,"Michoacán de Ocampo","Mayo",108,4721848,2.28724008057862,2017-05-31
"966",2017,"Michoacán de Ocampo","Junio",122,4721848,2.58373416509807,2017-06-30
"967",2017,"Michoacán de Ocampo","Julio",107,4721848,2.26606193168437,2017-07-31
"968",2017,"Michoacán de Ocampo","Agosto",99,4721848,2.0966367405304,2017-08-31
"969",2017,"Michoacán de Ocampo","Septiembre",124,4721848,2.62609046288656,2017-09-30
"970",2017,"Michoacán de Ocampo","Octubre",122,4721848,2.58373416509807,2017-10-31
"971",2017,"Michoacán de Ocampo","Noviembre",95,4721848,2.01192414495342,2017-11-30
"972",2017,"Michoacán de Ocampo","Diciembre",83,4721848,1.75778635822246,2017-12-31
"973",2017,"Morelos","Enero",375,1977946,18.9590615719539,2017-01-31
"974",2017,"Morelos","Febrero",368,1977946,18.6051590892775,2017-02-28
"975",2017,"Morelos","Marzo",459,1977946,23.2058913640716,2017-03-31
"976",2017,"Morelos","Abril",423,1977946,21.385821453164,2017-04-30
"977",2017,"Morelos","Mayo",555,1977946,28.0594111264918,2017-05-31
"978",2017,"Morelos","Junio",466,1977946,23.5597938467481,2017-06-30
"979",2017,"Morelos","Julio",399,1977946,20.172441512559,2017-07-31
"980",2017,"Morelos","Agosto",453,1977946,22.9025463789204,2017-08-31
"981",2017,"Morelos","Septiembre",375,1977946,18.9590615719539,2017-09-30
"982",2017,"Morelos","Octubre",456,1977946,23.054218871496,2017-10-31
"983",2017,"Morelos","Noviembre",403,1977946,20.3746715026598,2017-11-30
"984",2017,"Morelos","Diciembre",337,1977946,17.0378766659959,2017-12-31
"985",2017,"México","Enero",370,16861082,2.19440247073112,2017-01-31
"986",2017,"México","Febrero",477,16861082,2.82899994199661,2017-02-28
"987",2017,"México","Marzo",545,16861082,3.23229553121205,2017-03-31
"988",2017,"México","Abril",556,16861082,3.29753452358514,2017-04-30
"989",2017,"México","Mayo",618,16861082,3.66524520786982,2017-05-31
"990",2017,"México","Junio",651,16861082,3.86096218498908,2017-06-30
"991",2017,"México","Julio",588,16861082,3.48732068321594,2017-07-31
"992",2017,"México","Agosto",681,16861082,4.03888670964295,2017-08-31
"993",2017,"México","Septiembre",600,16861082,3.55849049307749,2017-09-30
"994",2017,"México","Octubre",647,16861082,3.83723891503523,2017-10-31
"995",2017,"México","Noviembre",626,16861082,3.71269174777752,2017-11-30
"996",2017,"México","Diciembre",501,16861082,2.9713395617197,2017-12-31
"997",2017,"Nayarit","Enero",63,1233716,5.10652370561782,2017-01-31
"998",2017,"Nayarit","Febrero",54,1233716,4.37702031910099,2017-02-28
"999",2017,"Nayarit","Marzo",53,1233716,4.29596438726579,2017-03-31
"1000",2017,"Nayarit","Abril",35,1233716,2.83695761423213,2017-04-30
"1001",2017,"Nayarit","Mayo",55,1233716,4.4580762509362,2017-05-31
"1002",2017,"Nayarit","Junio",30,1233716,2.43167795505611,2017-06-30
"1003",2017,"Nayarit","Julio",17,1233716,1.37795084119846,2017-07-31
"1004",2017,"Nayarit","Agosto",32,1233716,2.59378981872651,2017-08-31
"1005",2017,"Nayarit","Septiembre",29,1233716,2.3506220232209,2017-09-30
"1006",2017,"Nayarit","Octubre",11,1233716,0.891615250187239,2017-10-31
"1007",2017,"Nayarit","Noviembre",28,1233716,2.2695660913857,2017-11-30
"1008",2017,"Nayarit","Diciembre",25,1233716,2.02639829588009,2017-12-31
"1009",2017,"Nuevo León","Enero",1178,5375246,21.9152760636443,2017-01-31
"1010",2017,"Nuevo León","Febrero",1260,5375246,23.4407876402308,2017-02-28
"1011",2017,"Nuevo León","Marzo",1458,5375246,27.1243399836956,2017-03-31
"1012",2017,"Nuevo León","Abril",1356,5375246,25.2267524128198,2017-04-30
"1013",2017,"Nuevo León","Mayo",1652,5375246,30.7334771283026,2017-05-31
"1014",2017,"Nuevo León","Junio",1852,5375246,34.4542370711964,2017-06-30
"1015",2017,"Nuevo León","Julio",1512,5375246,28.1289451682769,2017-07-31
"1016",2017,"Nuevo León","Agosto",1696,5375246,31.5520443157392,2017-08-31
"1017",2017,"Nuevo León","Septiembre",1630,5375246,30.3241935345843,2017-09-30
"1018",2017,"Nuevo León","Octubre",1290,5375246,23.9989016316649,2017-10-31
"1019",2017,"Nuevo León","Noviembre",1295,5375246,24.0919206302372,2017-11-30
"1020",2017,"Nuevo León","Diciembre",966,5375246,17.9712705241769,2017-12-31
"1021",2017,"Oaxaca","Enero",253,4072328,6.21266263424754,2017-01-31
"1022",2017,"Oaxaca","Febrero",274,4072328,6.72833818886887,2017-02-28
"1023",2017,"Oaxaca","Marzo",376,4072328,9.23304802560108,2017-03-31
"1024",2017,"Oaxaca","Abril",392,4072328,9.62594368626496,2017-04-30
"1025",2017,"Oaxaca","Mayo",402,4072328,9.87150347417988,2017-05-31
"1026",2017,"Oaxaca","Junio",335,4072328,8.2262528951499,2017-06-30
"1027",2017,"Oaxaca","Julio",314,4072328,7.71057734052856,2017-07-31
"1028",2017,"Oaxaca","Agosto",372,4072328,9.13482411043511,2017-08-31
"1029",2017,"Oaxaca","Septiembre",304,4072328,7.46501755261364,2017-09-30
"1030",2017,"Oaxaca","Octubre",430,4072328,10.5590708803417,2017-10-31
"1031",2017,"Oaxaca","Noviembre",388,4072328,9.52771977109899,2017-11-30
"1032",2017,"Oaxaca","Diciembre",372,4072328,9.13482411043511,2017-12-31
"1033",2017,"Puebla","Enero",460,6413391,7.17249267976956,2017-01-31
"1034",2017,"Puebla","Febrero",523,6413391,8.15481232939018,2017-02-28
"1035",2017,"Puebla","Marzo",513,6413391,7.99888857548214,2017-03-31
"1036",2017,"Puebla","Abril",513,6413391,7.99888857548214,2017-04-30
"1037",2017,"Puebla","Mayo",590,6413391,9.19950148057401,2017-05-31
"1038",2017,"Puebla","Junio",533,6413391,8.31073608329821,2017-06-30
"1039",2017,"Puebla","Julio",520,6413391,8.10803520321777,2017-07-31
"1040",2017,"Puebla","Agosto",611,6413391,9.52694136378088,2017-08-31
"1041",2017,"Puebla","Septiembre",510,6413391,7.95211144930973,2017-09-30
"1042",2017,"Puebla","Octubre",589,6413391,9.1839091051832,2017-10-31
"1043",2017,"Puebla","Noviembre",530,6413391,8.2639589571258,2017-11-30
"1044",2017,"Puebla","Diciembre",435,6413391,6.78268329499948,2017-12-31
"1045",2017,"Quertaro","Enero",85,2156167,3.94218073089886,2017-01-31
"1046",2017,"Quertaro","Febrero",63,2156167,2.92185160054857,2017-02-28
"1047",2017,"Quertaro","Marzo",96,2156167,4.45234529607401,2017-03-31
"1048",2017,"Quertaro","Abril",83,2156167,3.84942353723065,2017-04-30
"1049",2017,"Quertaro","Mayo",123,2156167,5.70456741059482,2017-05-31
"1050",2017,"Quertaro","Junio",92,2156167,4.26683090873759,2017-06-30
"1051",2017,"Quertaro","Julio",106,2156167,4.91613126441505,2017-07-31
"1052",2017,"Quertaro","Agosto",126,2156167,5.84370320109713,2017-08-31
"1053",2017,"Quertaro","Septiembre",86,2156167,3.98855932773296,2017-09-30
"1054",2017,"Quertaro","Octubre",111,2156167,5.14802424858557,2017-10-31
"1055",2017,"Quertaro","Noviembre",103,2156167,4.77699547391274,2017-11-30
"1056",2017,"Quertaro","Diciembre",112,2156167,5.19440284541967,2017-12-31
"1057",2017,"Quintana Roo","Enero",124,1605362,7.72411456107719,2017-01-31
"1058",2017,"Quintana Roo","Febrero",140,1605362,8.72077450444199,2017-02-28
"1059",2017,"Quintana Roo","Marzo",242,1605362,15.0744816433926,2017-03-31
"1060",2017,"Quintana Roo","Abril",184,1605362,11.4615893486952,2017-04-30
"1061",2017,"Quintana Roo","Mayo",194,1605362,12.0845018132982,2017-05-31
"1062",2017,"Quintana Roo","Junio",229,1605362,14.2646954394087,2017-06-30
"1063",2017,"Quintana Roo","Julio",211,1605362,13.1434530031233,2017-07-31
"1064",2017,"Quintana Roo","Agosto",218,1605362,13.5794917283454,2017-08-31
"1065",2017,"Quintana Roo","Septiembre",250,1605362,15.572811615075,2017-09-30
"1066",2017,"Quintana Roo","Octubre",310,1605362,19.310286402693,2017-10-31
"1067",2017,"Quintana Roo","Noviembre",248,1605362,15.4482291221544,2017-11-30
"1068",2017,"Quintana Roo","Diciembre",283,1605362,17.6284227482649,2017-12-31
"1069",2017,"República Mexicana","Enero",11885,124041731,9.58145287411379,2017-01-31
"1070",2017,"República Mexicana","Febrero",12217,124041731,9.84910473395441,2017-02-28
"1071",2017,"República Mexicana","Marzo",14276,124041731,11.5090299731467,2017-03-31
"1072",2017,"República Mexicana","Abril",13591,124041731,10.9567964671502,2017-04-30
"1073",2017,"República Mexicana","Mayo",15770,124041731,12.7134633424295,2017-05-31
"1074",2017,"República Mexicana","Junio",16032,124041731,12.9246825812194,2017-06-30
"1075",2017,"República Mexicana","Julio",14322,124041731,11.54611426698,2017-07-31
